13.160
18.400
26.880
35.840
42.800
52.800
61.280
69.920
85.720
100.840
112.840
126.600
133.040
140.560
153.480
164.480
172.840
182.040
193.280
204.200
209.360
223.600
233.080
239.080
253.800
