11.120
15.760
22.600
29.000
34.800
45.680
53.640
62.000
76.000
88.360
98.840
107.720
115.280
122.520
136.280
144.400
150.040
158.600
166.560
174.440
178.000
189.800
197.880
203.160
211.120
