9.120
22.760
35.000
44.200
55.880
62.160
67.400
80.640
86.360
94.800
107.280
116.120
122.000
128.560
133.120
144.440
155.600
166.440
176.600
183.320
192.240
200.680
210.560
215.160
222.160
234.440
243.200
250.280
264.680
270.080
283.400
288.960
293.600
302.480
307.400
320.120
