5.920
18.160
29.280
38.360
44.880
55.920
68.080
72.040
84.520
93.400
109.400
120.560
128.040
141.600
147.960
157.520
163.200
171.000
183.520
198.800
211.560
219.440
230.720
240.520
252.440
264.160
268.080
283.200
292.760
298.640
307.960
314.400
325.080
335.120
341.480
346.800
354.240
359.920
372.840
383.480
395.320
409.760
416.840
444.000
448.640
458.960
466.680
475.520
483.520
490.040
499.880
512.880
521.240
531.840
545.040
555.400
563.160
572.240
585.400
