7.720
11.640
16.200
19.600
29.800
42.080
51.200
55.480
70.120
86.800
96.000
106.000
112.200
126.680
136.520
140.840
151.880
158.520
165.200
172.840
183.920
193.320
206.120
213.840
224.600
231.600
241.760
247.680
256.920
261.120
266.680
273.240
279.760
289.240
301.160
314.520
320.840
330.640
340.880
349.200
352.800
367.120
371.880
377.360
390.400
402.440
413.640
420.960
426.840
435.120
442.000
454.800
467.880
478.960
