6.760
18.520
29.200
34.160
44.080
55.560
65.840
73.520
90.200
106.320
118.680
131.360
140.320
147.080
152.080
160.280
175.520
180.800
190.520
199.080
213.720
225.080
239.040
251.680
255.560
269.400
286.080
301.040
306.760
317.360
331.880
