8.760
14.880
23.320
29.920
39.160
43.680
48.840
56.280
62.920
72.360
78.640
82.960
88.920
96.040
105.480
114.040
122.400
132.080
136.640
147.200
154.800
162.920
169.560
172.560
182.120
191.040
195.280
204.560
209.880
214.680
224.840
230.640
237.560
242.680
250.880
263.160
278.840
287.640
294.800
300.720
