3.840
11.800
15.760
23.760
30.640
41.440
48.440
51.360
57.000
63.680
72.280
84.920
93.880
101.480
112.960
117.120
126.520
133.000
141.960
152.080
160.440
164.280
177.240
190.920
197.800
205.440
212.520
220.760
228.640
235.840
247.880
254.040
258.640
264.080
273.120
278.600
284.000
298.240
307.560
316.560
325.240
331.040
