3.360
9.560
16.920
24.120
27.080
33.000
41.800
47.640
54.320
57.360
69.080
72.560
75.520
80.360
90.080
99.720
109.280
118.080
124.320
128.880
138.440
149.760
153.640
161.320
167.960
172.240
180.120
185.680
190.440
196.440
202.880
207.760
211.720
218.160
224.400
227.680
233.000
236.720
246.400
252.760
262.080
