15.040
23.040
33.080
41.160
51.680
58.800
66.680
75.840
82.000
93.160
102.680
109.760
117.280
126.120
138.040
149.640
159.280
170.480
176.000
188.680
197.360
207.560
215.640
220.520
232.600
243.280
247.880
262.240
269.480
276.920
289.040
295.320
304.680
311.440
320.560
335.360
353.600
366.840
375.120
385.200
