12.920
23.200
41.680
49.680
56.760
63.640
80.200
90.920
99.760
105.240
116.520
133.880
140.600
146.240
163.200
174.400
203.240
220.120
229.960
243.280
248.480
256.840
271.400
277.840
296.200
